0.0039665,0.0037461,0.0037461,0.0037461,0.0044072,0.0050683,0.0050683,0.0052887,0.0052887,0.0052887,0.0052887,0.0052887,0.0052887
0.0039665,0.0037461,0.0037461,0.0039665,0.0046276,0.0052887,0.0059498,0.0059498,0.0059498,0.0059498,0.0059498,0.0059498,0.0059498
0.0039665,0.0041869,0.0041869,0.0050683,0.0059498,0.0063905,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108
0.0039665,0.0052887,0.0052887,0.0057294,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108,0.0066108
0.0039665,0.0052887,0.0057294,0.0061701,0.0066108,0.0066108,0.0070516,0.0070516,0.0070516,0.0070516,0.0070516,0.0070516,0.0070516
0.0039665,0.0066108,0.0066108,0.0066108,0.0070516,0.0074923,0.007933,0.007933,0.007933,0.007933,0.007933,0.007933,0.007933
0.0039665,0.0066108,0.0070516,0.0070516,0.0074923,0.007933,0.007933,0.0074923,0.0070516,0.0066108,0.0061701,0.0061701,0.0061701
0.0039665,0.0070516,0.0070516,0.0074923,0.007933,0.007933,0.0057294,0.0057294,0.0057294,0.0057294,0.0057294,0.0057294,0.0057294
0.0039665,0.0070516,0.0070516,0.0074923,0.007933,0.0066108,0.0052887,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848
0.0039665,0.0070516,0.0070516,0.007933,0.007933,0.0057294,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848
0.0039665,0.0070516,0.0070516,0.007933,0.007933,0.0057294,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848
0.0039665,0.0070516,0.0070516,0.007933,0.007933,0.0057294,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848
0.0039665,0.0070516,0.0070516,0.007933,0.007933,0.0057294,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848,0.004848
